time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
78,9987875.468997,492252.513996,0.000000,-310.782769,6305.828307,0.000000,9987884.981467,492452.760657,-0.000000,-310.626185,6305.836180,-0.000000,0.000000,0.000000,0.000000,-0.000514,0.000282,0.000000,15.600000,200.000000,0.000000,0.200000,0.000000,0.000000
79,9987562.675756,498558.242797,0.000000,-314.763881,6305.630851,0.000000,9987572.344556,498758.497434,-0.000000,-314.607803,6305.638928,-0.000000,0.000000,0.000000,0.000000,-0.000540,0.000284,-0.000000,15.800000,200.000000,0.000000,0.200000,0.000000,0.000000
80,9987245.901467,504863.772872,0.000000,-318.744867,6305.430881,0.000000,9987255.726078,505064.035690,-0.000000,-318.589320,6305.439165,-0.000000,0.000000,0.000000,0.000000,-0.000564,0.000287,-0.000000,16.000000,200.000000,0.000000,0.200000,0.000000,0.000000
81,9986925.146255,511169.101709,0.000000,-322.725727,6305.228398,0.000000,9986935.126135,511369.372916,-0.000000,-322.570735,6305.236891,-0.000000,0.000000,0.000000,0.000000,-0.000588,0.000289,0.000000,16.200000,200.000000,0.000000,0.200000,0.000000,0.000000
82,9986600.410248,517474.226793,0.000000,-326.706457,6305.023401,0.000000,9986610.544830,517674.506600,-0.000000,-326.552044,6305.032106,-0.000000,0.000000,0.000000,0.000000,-0.000611,0.000291,-0.000000,16.400000,200.000000,0.000000,0.200000,0.000000,0.000000
83,9986271.693577,523779.145611,0.000000,-330.687058,6304.815892,0.000000,9986281.982271,523979.434231,-0.000000,-330.533245,6304.824810,-0.000000,0.000000,0.000000,0.000000,-0.000633,0.000294,-0.000000,16.600000,200.000000,0.000000,0.200000,0.000000,0.000000
84,9985938.996371,530083.855651,0.000000,-334.667527,6304.605869,0.000000,9985949.438566,530284.153298,-0.000000,-334.514335,6304.615004,-0.000000,0.000000,0.000000,0.000000,-0.000653,0.000296,0.000000,16.800000,200.000000,0.000000,0.200000,0.000000,0.000000
85,9985602.318763,536388.354399,0.000000,-338.647862,6304.393334,0.000000,9985612.913829,536588.661291,-0.000000,-338.495311,6304.402686,-0.000000,0.000000,0.000000,0.000000,-0.000673,0.000298,-0.000000,17.000000,200.000000,0.000000,0.200000,0.000000,0.000000
86,9985261.660888,542692.639342,0.000000,-342.628063,6304.178285,0.000000,9985272.408173,542892.955698,-0.000000,-342.476173,6304.187858,-0.000000,0.000000,0.000000,0.000000,-0.000692,0.000300,-0.000000,17.200000,200.000000,0.000000,0.200000,0.000000,0.000000
87,9984917.022882,548996.707968,0.000000,-346.608127,6303.960723,0.000000,9984927.921715,549197.034008,-0.000000,-346.456915,6303.970518,-0.000000,0.000000,0.000000,0.000000,-0.000710,0.000301,-0.000000,17.400000,200.000000,0.000000,0.200000,0.000000,0.000000
88,9984568.404881,555300.557763,0.000000,-350.588052,6303.740649,0.000000,9984579.454575,555500.893711,-0.000000,-350.437538,6303.750668,-0.000000,0.000000,0.000000,0.000000,-0.000728,0.000303,-0.000000,17.600000,200.000000,0.000000,0.200000,0.000000,0.000000
89,9984215.807025,561604.186216,0.000000,-354.567838,6303.518062,0.000000,9984227.006875,561804.532296,-0.000000,-354.418037,6303.528307,-0.000000,0.000000,0.000000,0.000000,-0.000744,0.000305,-0.000000,17.800000,200.000000,0.000000,0.200000,0.000000,0.000000
90,9983859.229454,567907.590812,0.000000,-358.547483,6303.292963,0.000000,9983870.578740,568107.947251,-0.000000,-358.398410,6303.303434,-0.000000,0.000000,0.000000,0.000000,-0.000760,0.000306,0.000000,18.000000,200.000000,0.000000,0.200000,0.000000,0.000000
91,9983498.672311,574210.769040,0.000000,-362.526985,6303.065351,0.000000,9983510.170295,574411.136066,-0.000000,-362.378655,6303.076051,-0.000000,0.000000,0.000000,0.000000,-0.000774,0.000308,-0.000000,18.200000,200.000000,0.000000,0.200000,0.000000,0.000000
92,9983134.135738,580513.718387,0.000000,-366.506342,6302.835226,0.000000,9983145.781670,580714.096230,-0.000000,-366.358770,6302.846157,-0.000000,0.000000,0.000000,0.000000,-0.000788,0.000309,0.000000,18.400000,200.000000,0.000000,0.200000,0.000000,0.000000
93,9982765.619882,586816.436341,0.000000,-370.485554,6302.602590,0.000000,9982777.412998,587016.825232,-0.000000,-370.338753,6302.613752,-0.000000,0.000000,0.000000,0.000000,-0.000801,0.000311,-0.000000,18.600000,200.000000,0.000000,0.200000,0.000000,0.000000
94,9982393.124889,593118.920390,0.000000,-374.464617,6302.367441,0.000000,9982405.064411,593319.320561,-0.000000,-374.318600,6302.378836,-0.000000,0.000000,0.000000,0.000000,-0.000814,0.000312,0.000000,18.800000,200.000000,0.000000,0.200000,0.000000,0.000000
95,9982016.650907,599421.168021,0.000000,-378.443532,6302.129780,0.000000,9982028.736046,599621.579706,-0.000000,-378.298309,6302.141410,-0.000000,0.000000,0.000000,0.000000,-0.000825,0.000313,0.000000,19.000000,200.000000,0.000000,0.200000,0.000000,0.000000
